Company,Product,TypeName,Inches,Ram,OS,Weight,Price,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,ppi,Price_log
Dell,Latitude 3380,Notebook,13.3,4,Windows 10,1.65,689.0,Standard,1366,768,0,0,0,Intel,2.0,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,117.82653006268643,6.536691597591305
HP,EliteBook 1040,Ultrabook,14.0,8,Windows 10,1.43,1500.0,Full HD,1920,1080,0,0,0,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,157.3505121487356,7.313886831633462
Dell,Inspiron 3567,Notebook,15.6,8,Windows 10,2.14,539.95,Standard,1366,768,0,0,0,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,100.45466986113651,6.293326853133583
Lenovo,ThinkPad E480,Ultrabook,14.0,8,Windows 10,1.75,1215.38,Full HD,1920,1080,0,1,0,Intel,1.8,Core i7 8550U,256,0,SSD,No,AMD,Radeon RX 550,157.3505121487356,7.103634513708157
Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,16,Windows 10,2.0,1899.0,4K Ultra HD,3840,2160,1,1,0,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050,282.42399616439724,7.549609165154532
Chuwi,LapBook 12.3,Notebook,12.3,6,Windows 10,1.4,449.0,Standard,2736,1824,0,1,1,Intel,1.1,Celeron Quad Core N3450,64,0,Flash Storage,No,Intel,HD Graphics 500,267.3384360344031,6.1092475827643655
HP,ProBook 650,Notebook,15.6,8,Windows 10,2.31,1427.0,Full HD,1920,1080,0,0,0,Intel,2.9,Core i7 7820HQ,256,0,SSD,No,Intel,HD Graphics 630,141.21199808219862,7.2640301428995295
Asus,X542UQ-DM117 (i3-7100U/8GB/1TB/GeForce,Notebook,15.6,8,Linux,2.3,597.0,Full HD,1920,1080,0,0,0,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Nvidia,GeForce 940MX,141.21199808219862,6.393590753950631
Dell,Alienware 17,Gaming,17.3,16,Windows 10,4.42,2799.0,Standard,2560,1440,0,1,0,Intel,2.9,Core i7 7820HK,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,169.78089942830815,7.937374696163295
Dell,Inspiron 7577,Gaming,15.6,8,Windows 10,2.62,1159.0,Full HD,1920,1080,0,1,0,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,141.21199808219862,7.05617528410041
Dell,Inspiron 5570,Notebook,15.6,8,Windows 10,2.02,1142.4,Full HD,1920,1080,0,0,0,Intel,1.8,Core i7 8550U,256,2048,SSD,HDD,AMD,Radeon 530,141.21199808219862,7.041761558829871
Dell,Latitude 5480,Ultrabook,14.0,8,Linux,1.6,1099.0,Full HD,1920,1080,0,0,0,Intel,2.8,Core i7 7600U,256,0,SSD,No,Intel,HD Graphics 620,157.3505121487356,7.003065458786462
HP,Omen 17-w207nv,Gaming,17.3,12,Windows 10,3.35,1999.0,Full HD,1920,1080,0,0,0,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,127.33567457123111,7.600902459542082
Mediacom,FlexBook Edge,2 in 1 Convertible,11.6,4,Windows 10,1.16,299.0,Full HD,1920,1080,1,1,0,Intel,1.1,Celeron Dual Core N3350,32,0,SSD,No,Intel,HD Graphics 500,189.90579052433606,5.703782474656201
Samsung,Chromebook 3,Netbook,11.6,4,Chrome OS,1.15,269.0,Standard,1366,768,0,0,0,Intel,1.6,Celeron Dual Core N3060,16,0,Flash Storage,No,Intel,HD Graphics 400,135.0942111925629,5.598421958998375
Lenovo,Thinkpad 13,Notebook,13.3,8,Windows 10,1.4,1010.0,Full HD,1920,1080,0,1,0,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,165.6321180513006,6.918695219020472
Lenovo,IdeaPad 320s-14IKB,Notebook,14.0,4,Windows 10,1.7,599.0,Full HD,1920,1080,0,1,0,Intel,2.7,Core i3 7130U,128,0,SSD,No,Intel,HD Graphics 620,157.3505121487356,6.396929655216146
Lenovo,Thinkpad T570,Workstation,15.6,16,Windows 10,2.3,2445.0,4K Ultra HD,3840,2160,0,1,0,Intel,2.8,Core i7 7600U,512,0,SSD,No,Nvidia,GeForce 940MX,282.42399616439724,7.802209316247118
Lenovo,Thinkpad P51,Notebook,15.6,16,Windows 10,2.5,2449.0,Full HD,1920,1080,0,0,0,Intel,2.9,Core i7 7820HQ,512,0,SSD,No,Nvidia,Quadro M2200M,141.21199808219862,7.803843303538772
Asus,Rog Strix,Gaming,17.3,8,Windows 10,3.2,1695.0,Full HD,1920,1080,0,0,0,AMD,3.2,Ryzen 1600,256,1024,SSD,HDD,AMD,Radeon RX 580,127.33567457123111,7.4360278163518485
HP,15-ra044nv (N3060/4GB/500GB/W10),Notebook,15.6,4,Windows 10,2.1,347.0,Standard,1366,768,0,0,0,Intel,1.6,Celeron Dual Core N3060,500,0,HDD,No,Intel,HD Graphics 400,100.45466986113651,5.8522024797744745
Google,Pixelbook (Core,Ultrabook,12.3,16,Chrome OS,1.1,2199.0,Standard,2400,1600,1,0,0,Intel,1.3,Core i7 7Y75,512,0,SSD,No,Intel,HD Graphics 615,234.50740003017813,7.696212639346407
Lenovo,ThinkPad T470s,Ultrabook,14.0,24,Windows 10,1.32,2382.0,Standard,2560,1440,0,0,0,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,209.8006828649808,7.776115477098742
Asus,VivoBook Max,Notebook,15.6,4,Linux,2.0,559.0,Full HD,1920,1080,0,0,0,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,141.21199808219862,6.327936783729195
Lenovo,IdeaPad 320-15AST,Notebook,17.3,8,Windows 10,2.8,519.0,Standard,1600,900,0,0,0,AMD,2.5,A6-Series 9220,1024,0,HDD,No,AMD,Radeon R4,106.11306214269258,6.253828811575473
Dell,Inspiron 5570,Notebook,15.6,4,Windows 10,2.2,749.0,Full HD,1920,1080,0,0,0,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon 530,141.21199808219862,6.620073206530356
Lenovo,ThinkPad X270,Ultrabook,12.5,8,Windows 10,1.36,1429.0,Full HD,1920,1080,0,1,0,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,176.23257360658386,7.265429723253953
Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4,Windows 10,2.2,349.0,Full HD,1920,1080,0,0,0,Intel,1.1,Pentium Quad Core N4200,128,0,SSD,No,Intel,HD Graphics 505,141.21199808219862,5.857933154483459
HP,Omen 15-AX205na,Gaming,15.6,8,Windows 10,2.2,1099.0,Full HD,1920,1080,0,1,0,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,141.21199808219862,7.003065458786462
Dell,Latitude 5480,Notebook,14.0,8,Windows 10,1.64,1179.0,Full HD,1920,1080,0,0,0,Intel,2.8,Core i5 7440HQ,256,0,SSD,No,Nvidia,GeForce 930MX,157.3505121487356,7.07326971745971
Acer,Aspire ES1-572,Notebook,15.6,4,Linux,2.4,441.8,Standard,1366,768,0,0,0,Intel,2.5,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620,100.45466986113651,6.093118200834482
Dell,Precision 3520,Workstation,15.6,8,Windows 10,2.23,1993.0,Full HD,1920,1080,0,0,0,Intel,3.0,Xeon E3-1505M V6,64,1024,Flash Storage,HDD,Nvidia,Quadro M620,141.21199808219862,7.597897950521784
MSI,GV62 7RD-1686NL,Gaming,15.6,8,Windows 10,2.2,1027.74,Full HD,1920,1080,0,0,0,Intel,2.5,Core i5 7300HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050,141.21199808219862,6.936090031409406
Microsoft,Surface Laptop,Ultrabook,13.5,16,Windows 10 S,1.25,2589.0,Standard,2256,1504,1,0,0,Intel,2.5,Core i7 7660U,512,0,SSD,No,Intel,Iris Plus Graphics 640,200.84255993695703,7.859413154693583
HP,15-bs024nv (i5-7200U/8GB/128GB/W10),Notebook,15.6,8,Windows 10,1.91,589.0,Standard,1366,768,0,0,0,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,100.45466986113651,6.380122536899765
Dell,Precision 3520,Workstation,15.6,16,Windows 10,2.17,1975.0,Full HD,1920,1080,0,1,0,Intel,2.7,Core i7 6820HQ,256,0,SSD,No,Nvidia,Quadro M620,141.21199808219862,7.588829878307813
HP,ProBook 650,Workstation,15.6,8,Windows 10,2.31,1534.0,Full HD,1920,1080,0,1,0,Intel,2.9,Core i7 7820HQ,512,0,SSD,No,Intel,HD Graphics 620,141.21199808219862,7.336285660021297
Lenovo,ThinkPad T470,Notebook,14.0,8,Windows 10,1.65,1345.0,Full HD,1920,1080,0,0,0,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,157.3505121487356,7.204892510204673
Dell,Inspiron 5570,Notebook,15.6,8,Windows 10,2.36,979.0,Full HD,1920,1080,0,0,0,Intel,1.8,Core i7 8550U,128,1024,SSD,HDD,AMD,Radeon 530,141.21199808219862,6.887552571664617
Dell,Inspiron 3168,2 in 1 Convertible,11.6,4,Windows 10,1.47,479.0,Standard,1366,768,1,0,0,Intel,1.6,Pentium Quad Core N3710,500,0,HDD,No,Intel,HD Graphics 405,135.0942111925629,6.173786103901937
Dell,Alienware 17,Notebook,17.3,8,Windows 10,4.42,2046.0,Full HD,1920,1080,0,1,0,Intel,2.7,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1060,127.33567457123111,7.624130585661289
Microsoft,Surface Laptop,Ultrabook,13.5,4,Windows 10 S,1.252,989.0,Standard,2256,1504,1,0,0,Intel,2.2,Core M m3-7Y30,128,0,SSD,No,Intel,HD Graphics 615,200.84255993695703,6.897704943128636
Microsoft,Surface Laptop,Ultrabook,13.5,8,Windows 10 S,1.25,1799.0,Standard,2256,1504,1,0,0,Intel,2.5,Core i7 7660U,256,0,SSD,No,Intel,Iris Plus Graphics 640,200.84255993695703,7.495541943884256
HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,8,Windows 10,2.5,639.9,Standard,1600,900,0,0,0,Intel,2.0,Core i3 6006U,256,0,SSD,No,Intel,HD Graphics 520,106.11306214269258,6.462873438510181
Acer,Aspire E5-576G,Notebook,15.6,4,Windows 10,2.23,544.0,Full HD,1920,1080,0,0,0,Intel,2.0,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 940MX,141.21199808219862,6.300785794663244
Acer,TravelMate B,Netbook,11.6,4,Windows 10,1.4,435.0,Standard,1366,768,0,0,0,Intel,1.6,Celeron Dual Core N3060,128,0,SSD,No,Intel,HD Graphics 400,135.0942111925629,6.077642243349034
Asus,Pro P2540UA-AB51,Notebook,15.6,8,Windows 10,2.37,749.0,Full HD,1920,1080,0,0,0,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,141.21199808219862,6.620073206530356
Lenovo,IdeaPad 510s-14IKB,Notebook,14.0,8,No OS,1.5,799.0,Full HD,1920,1080,0,1,0,Intel,2.7,Core i7 7500U,512,0,SSD,No,AMD,Radeon R7 M460,157.3505121487356,6.684611727667927
Lenovo,Thinkpad P51,Notebook,15.6,8,Windows 10,2.67,2090.0,Full HD,1920,1080,0,0,0,Intel,2.9,Core i7 7820HQ,256,0,SSD,No,Nvidia,Quadro M2200M,141.21199808219862,7.645397699428633
Asus,X541NA-PD1003Y (N4200/4GB/500GB/W10),Notebook,15.6,4,Windows 10,2.0,304.0,Standard,1366,768,0,0,0,Intel,1.1,Pentium Quad Core N4200,500,0,HDD,No,Intel,HD Graphics 500,100.45466986113651,5.720311776607412
Acer,Aspire 5,Notebook,15.6,4,Windows 10,2.2,469.0,Standard,1366,768,0,0,0,Intel,2.0,Core i3 6006U,500,0,HDD,No,Nvidia,GeForce GTX 940MX,100.45466986113651,6.152732694704104
Dell,Inspiron 5570,Notebook,15.6,8,Windows 10,2.02,759.0,Full HD,1920,1080,0,0,0,Intel,1.6,Core i5 8250U,2048,0,HDD,No,AMD,Radeon 530,141.21199808219862,6.633318433280377
HP,Omen 17-an006nv,Gaming,17.3,12,Windows 10,3.78,1699.0,Full HD,1920,1080,0,1,0,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1060,127.33567457123111,7.438383530044307
Lenovo,Thinkpad T460s,Ultrabook,14.0,12,Windows 10,1.4,1858.0,Quad HD+,2560,1440,0,1,0,Intel,2.6,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520,209.8006828649808,7.527793987721444
HP,Spectre x360,2 in 1 Convertible,13.3,8,Windows 10,1.29,1999.0,4K Ultra HD,3840,2160,1,1,0,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,331.2642361026012,7.600902459542082
HP,ZBook 15u,Notebook,15.6,8,Windows 10,1.9,1154.0,Full HD,1920,1080,0,0,0,Intel,2.5,Core i5 7200U,500,0,HDD,No,AMD,FirePro W4190M ,141.21199808219862,7.051855622955894
Google,Pixelbook (Core,Ultrabook,12.3,8,Chrome OS,1.1,1275.0,Standard,2400,1600,1,0,0,Intel,1.2,Core i5 7Y57,128,0,SSD,No,Intel,HD Graphics 615,234.50740003017813,7.151485463904735
Dell,Latitude 7390,Ultrabook,13.3,8,Windows 10,1.42,1841.85,Full HD,1920,1080,1,0,0,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,165.6321180513006,7.519068565317946
Asus,ZenBook Pro,Notebook,15.6,12,Windows 10,2.06,1299.0,4K Ultra HD,3840,2160,0,1,0,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Intel,HD Graphics 530,282.42399616439724,7.170119543449628
Dell,Latitude E5470,Notebook,14.0,8,Windows 10,1.79,740.0,Standard,1366,768,0,0,0,Intel,2.3,Core i3 6100U,128,0,SSD,No,Intel,HD Graphics 520,111.93520355955211,6.608000625296087
Dell,Precision M5520,Workstation,15.6,8,Windows 10,1.78,2408.0,Full HD,1920,1080,0,0,0,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,Quadro M1200,141.21199808219862,7.786967002614872
Lenovo,Thinkpad T470,Notebook,14.0,8,Windows 10,1.7,1364.0,Full HD,1920,1080,0,0,0,Intel,2.5,Core i5 7200U,180,0,SSD,No,Intel,HD Graphics 620,157.3505121487356,7.21890970761906
Dell,Inspiron 3576,Notebook,15.6,8,Windows 10,2.2,675.0,Full HD,1920,1080,0,0,0,Intel,1.6,Core i5 8250U,1024,0,HDD,No,AMD,Radeon 520,141.21199808219862,6.516193076042964
Toshiba,Portege X30-D-10J,Notebook,13.3,8,Windows 10,1.05,1672.0,Full HD,1920,1080,0,1,0,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,165.6321180513006,7.422373700986824
Dell,Inspiron 7570,Notebook,15.6,8,Windows 10,2.16,1262.0,Full HD,1920,1080,0,1,0,Intel,1.8,Core i7 8550U,512,0,SSD,No,Nvidia,GeForce 940MX,141.21199808219862,7.141245122350491
Dell,Vostro 3568,Notebook,15.6,4,Windows 10,2.18,586.6,Standard,1366,768,0,0,0,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Intel,HD Graphics 620,100.45466986113651,6.376046444299722
HP,ProBook 430,Notebook,13.3,4,Windows 10,1.49,726.0,Full HD,1920,1080,0,1,0,Intel,1.6,Core i5 8250U,128,0,SSD,No,Intel,UHD Graphics 620,165.6321180513006,6.588926477533519
Chuwi,"Lapbook 15,6",Notebook,15.6,4,Windows 10,1.89,248.9,Full HD,1920,1080,0,0,0,Intel,1.44,Atom x5-Z8350,64,0,Flash Storage,No,Intel,HD Graphics,141.21199808219862,5.521060837840906
Lenovo,ThinkPad E570,Notebook,15.6,4,Windows 10,2.3,565.0,Standard,1366,768,0,0,0,Intel,2.0,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,100.45466986113651,6.338594078203183
Lenovo,ThinkPad E480,Notebook,14.0,8,Windows 10,1.75,1049.0,Full HD,1920,1080,0,1,0,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,157.3505121487356,6.956545443151569
Dell,Precision 3520,Workstation,15.6,16,Windows 10,2.17,2338.0,Full HD,1920,1080,0,1,0,Intel,2.7,Core i7 6820HQ,512,0,SSD,No,Nvidia,Quadro M620,141.21199808219862,7.757478766584179
Dell,XPS 15,Notebook,15.6,16,Windows 10,2.06,1899.0,Full HD,1920,1080,0,0,0,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050,141.21199808219862,7.549609165154532
Lenovo,Thinkpad X270,Ultrabook,12.5,16,Windows 10,1.36,1798.0,Full HD,1920,1080,0,1,0,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,176.23257360658386,7.4949862339505335
Asus,Zenbook UX390UA,Ultrabook,12.5,16,Windows 10,0.91,1950.0,Full HD,1920,1080,0,0,0,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,176.23257360658386,7.576097340623111
Lenovo,Thinkpad E570,Notebook,15.6,8,Windows 10,2.3,1011.99,Full HD,1920,1080,0,1,0,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 940MX,141.21199808219862,6.920661632531647
Toshiba,Portege X30-D-10L,Ultrabook,13.3,32,Windows 10,1.05,2799.0,Full HD,1920,1080,1,0,0,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,165.6321180513006,7.937374696163295
Asus,VivoBook Pro,Gaming,15.6,8,Windows 10,1.99,1350.0,Full HD,1920,1080,0,0,0,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,141.21199808219862,7.208600337960199
Acer,Aspire 5,Notebook,15.6,8,Windows 10,2.2,579.0,Standard,1366,768,0,0,0,AMD,2.5,A10-Series 9620P,1024,0,HDD,No,AMD,Radeon RX 540,100.45466986113651,6.363028103540465
Asus,Rog G752VL-UH71T,Gaming,17.3,24,Windows 10,4.33,1269.0,Full HD,1920,1080,1,1,0,Intel,2.6,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 965M,127.33567457123111,7.146772179452637
Lenovo,Thinkpad X260,Ultrabook,12.5,8,Windows 10,1.3,1099.0,Standard,1366,768,0,1,0,Intel,2.3,Core i5 6200U,180,0,SSD,No,Intel,HD Graphics 520,125.36742798669837,7.003065458786462
Lenovo,Ideapad 520-15IKBR,Notebook,15.6,8,Windows 10,2.17,898.9,Full HD,1920,1080,0,0,0,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,141.21199808219862,6.8022836460399025
HP,EliteBook 840,Notebook,14.0,8,Windows 10,1.48,1749.0,Full HD,1920,1080,0,0,0,Intel,2.8,Core i7 7600U,1024,0,SSD,No,Intel,HD Graphics 620,157.3505121487356,7.4673710669175595
Lenovo,ThinkPad 13,Notebook,13.3,8,Windows 10,1.4,949.0,Full HD,1920,1080,0,1,0,Intel,2.4,Core i3 7100U,256,0,SSD,No,Intel,HD Graphics 620,165.6321180513006,6.856461984594587
Lenovo,ThinkPad L570,Notebook,15.6,8,Windows 10,2.3,911.0,Full HD,1920,1080,0,1,0,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,141.21199808219862,6.815639990074331
Asus,VivoBook E201NA,Netbook,11.6,4,Windows 10 S,1.2,340.0,Standard,1366,768,0,0,0,Intel,1.1,Celeron Dual Core N3350,64,0,Flash Storage,No,Intel,HD Graphics 500,135.0942111925629,5.831882477283517
HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,Notebook,15.6,8,Windows 10,1.91,618.99,Standard,1366,768,0,0,0,Intel,2.5,Core i5 7200U,256,0,SSD,No,AMD,Radeon 520,100.45466986113651,6.429703348876805
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,8,Windows 10,1.4,1599.0,Full HD,1920,1080,1,1,0,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,158.48253022174808,7.3777589082278725
Lenovo,IdeaPad 320-14IAP,Notebook,14.0,4,Windows 10,2.1,299.0,Standard,1366,768,0,0,0,Intel,1.1,Celeron Dual Core N3350,500,0,HDD,No,Intel,HD Graphics 500,111.93520355955211,5.703782474656201
Lenovo,Chromebook N23,Netbook,11.6,4,Chrome OS,1.25,265.0,Standard,1366,768,0,0,0,Intel,1.6,Celeron Dual Core N3060,16,0,SSD,No,Intel,HD Graphics 400,135.0942111925629,5.583496308781699
Lenovo,ThinkPad 13,Notebook,13.3,8,Windows 10,1.44,949.0,Full HD,1920,1080,0,0,0,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,165.6321180513006,6.856461984594587
Asus,ZenBook UX510UX-CN211T,Notebook,15.6,8,Windows 10,2.0,1224.0,Full HD,1920,1080,0,0,0,Intel,2.7,Core i7 7500U,256,1024,SSD,HDD,Intel,HD Graphics 620,141.21199808219862,7.110696122978827
Acer,Aspire A515-51G-59QF,Notebook,15.6,4,Windows 10,2.2,613.0,Full HD,1920,1080,0,1,0,Intel,1.6,Core i5 8250U,1024,0,HDD,No,Nvidia,GeForce MX150,141.21199808219862,6.419994928147142
HP,Envy 13-AB002nv,Ultrabook,13.3,8,Windows 10,1.34,1323.0,Full HD,1920,1080,0,1,0,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,165.6321180513006,7.188412736496954
Lenovo,Legion Y520-15IKBN,Gaming,15.6,8,No OS,2.4,1149.0,Full HD,1920,1080,0,1,0,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,141.21199808219862,7.047517221357296
Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.29,899.0,Full HD,1920,1080,1,1,0,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,165.6321180513006,6.802394763324311
Acer,Aspire A515-51G,Notebook,15.6,4,Windows 10,2.2,639.0,Full HD,1920,1080,0,0,0,Intel,2.7,Core i7 7500U,500,0,HDD,No,Nvidia,GeForce 940MX,141.21199808219862,6.461468176353717
Dell,Vostro 5568,Notebook,15.6,8,Windows 10,2.18,836.0,Full HD,1920,1080,0,0,0,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,141.21199808219862,6.729824070489475
Dell,Inspiron 5570,Notebook,15.6,16,Windows 10,2.2,1219.24,Full HD,1920,1080,0,0,0,Intel,1.8,Core i7 8550U,256,2048,SSD,HDD,AMD,Radeon 530,141.21199808219862,7.106802839691678
Xiaomi,Mi Notebook,Notebook,15.6,16,No OS,1.95,1399.95,Full HD,1920,1080,0,1,0,Intel,1.8,Core i7 8550U,256,0,SSD,No,Nvidia,GeForce MX150,141.21199808219862,7.244905856906428
Asus,VivoBook E12,Netbook,11.6,2,Windows 10,1.1,245.0,Standard,1366,768,0,0,0,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,135.0942111925629,5.5053315359323625
HP,15-bs190od (i5-8250U/4GB/1TB/W10),Notebook,15.6,4,Windows 10,2.04,521.47,Standard,1366,768,1,0,0,Intel,1.6,Core i5 8250U,1024,0,HDD,No,Intel,UHD Graphics 620,100.45466986113651,6.258567565922647
Asus,ROG Zephyrus,Gaming,15.6,24,Windows 10,2.24,2968.0,Full HD,1920,1080,0,0,0,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX1080,141.21199808219862,7.99598047476376
HP,Probook 450,Notebook,15.6,8,Windows 10,2.04,889.0,Full HD,1920,1080,0,0,0,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 930MX,141.21199808219862,6.7912214627261855
Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Gaming,17.3,16,Windows 10,3.0,1504.0,Full HD,1920,1080,0,0,0,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX1050 Ti,127.33567457123111,7.316548177182976
Lenovo,Legion Y720-15IKB,Gaming,15.6,8,Windows 10,3.2,1399.0,Full HD,1920,1080,0,1,0,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,141.21199808219862,7.24422751560335
HP,Spectre X360,Ultrabook,13.3,8,Windows 10,1.32,1399.0,Full HD,1920,1080,0,1,0,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,165.6321180513006,7.24422751560335
Dell,Latitude 5480,Notebook,14.0,8,Windows 10,1.64,1279.73,Full HD,1920,1080,0,0,0,Intel,2.6,Core i5 7300U,256,0,SSD,No,Intel,HD Graphics 620,157.3505121487356,7.155185506847295
HP,ProBook 440,Notebook,15.6,4,Windows 10,1.63,689.0,Standard,1366,768,0,0,0,Intel,2.0,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,100.45466986113651,6.536691597591305
Dell,Inspiron 5770,Notebook,17.3,8,Linux,2.8,889.0,Full HD,1920,1080,0,1,0,Intel,1.6,Core i5 8250U,128,1024,SSD,HDD,AMD,Radeon 530,127.33567457123111,6.7912214627261855
Lenovo,ThinkPad L470,Notebook,14.0,8,Windows 7,2.02,1340.0,Full HD,1920,1080,0,0,0,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,157.3505121487356,7.201170883281678
Lenovo,IdeaPad 320-15IKB,Notebook,15.6,4,Windows 10,2.2,799.0,Full HD,1920,1080,0,0,0,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce 920MX,141.21199808219862,6.684611727667927
Lenovo,IdeaPad 320-15ISK,Notebook,15.6,8,No OS,2.2,459.0,Standard,1366,768,0,0,0,Intel,2.0,Core i3 6006U,2048,0,HDD,No,Nvidia,GeForce 920MX ,100.45466986113651,6.131226489483141
Dell,Inspiron 3567,Notebook,15.6,4,Windows 10,2.3,585.0,Full HD,1920,1080,0,0,0,Intel,2.5,Core i5 7200U,500,0,HDD,No,AMD,Radeon R5 M430,141.21199808219862,6.373319789577012
Dell,Latitude 5580,Notebook,15.6,8,Windows 10,1.9,1377.0,Full HD,1920,1080,0,0,0,Intel,2.8,Core i5 7440HQ,256,0,SSD,No,Intel,HD Graphics 620,141.21199808219862,7.228388451573604
Dell,Alienware 17,Gaming,17.3,16,Windows 10,4.42,3012.77,Full HD,1920,1080,0,1,0,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1070,127.33567457123111,8.01094706572388
Toshiba,Satellite Pro,Notebook,15.6,8,Windows 10,2.0,860.0,Full HD,1920,1080,0,1,0,Intel,2.5,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620,141.21199808219862,6.7580945044277305
Asus,Zenbook UX510UW-FI095T,Notebook,15.6,8,Windows 10,2.0,1299.0,4K Ultra HD,3840,2160,0,1,0,Intel,2.7,Core i7 7500U,256,1024,SSD,HDD,Nvidia,GeForce GTX 960M,282.42399616439724,7.170119543449628
Mediacom,SmartBook Edge,Notebook,13.3,4,Windows 10,1.2,369.0,Full HD,1920,1080,0,1,0,Intel,1.1,Celeron Quad Core N3450,32,0,SSD,No,Intel,HD Graphics 500,165.6321180513006,5.91350300563827
